date,100topics_Trace_Normalized,LLM_Trace_Normalized,Entities_Entropy_Normalized,NEAT_Trace_Normalized
11/3/2006,0.009007735,0.001399272,0.025491082,0.000641467
11/4/2006,0.010515463,0.001583409,0.028814018,0.000636316
11/5/2006,0.011116734,0.001427799,0.030300434,0.00073934
11/6/2006,0.010846732,0.001633295,0.030159915,0.00063838
11/7/2006,0.010930132,0.001672366,0.030467439,0.000910492
11/8/2006,0.006313135,0.001112716,0.022324003,0.000702906
11/9/2006,0.006352571,0.001023304,0.021594611,0.000612449
11/10/2006,0.007549014,0.001251681,0.023447747,0.000677175
11/11/2006,0.011481333,0.001795451,0.031425659,0.000819851
11/12/2006,0.010770194,0.001646653,0.032331371,0.000781546
11/13/2006,0.013399629,0.00190893,0.036002544,0.000794754
11/14/2006,0.010378806,0.001605582,0.029917538,0.000710712
11/15/2006,0.01054441,0.001666835,0.031311026,0.000655287
11/16/2006,0.010267938,0.001587801,0.029642727,0.000663505
11/17/2006,0.009564795,0.001537255,0.027627808,0.000745574
11/18/2006,0.011225331,0.001699736,0.030780136,0.000792046
11/19/2006,0.012044121,0.001811332,0.034673788,0.000793438
11/20/2006,0.013572848,0.002012157,0.036356661,0.000890323
11/21/2006,0.01090647,0.001700566,0.031561444,0.000786525
11/22/2006,0.010414807,0.001738325,0.031474058,0.00075851
11/23/2006,0.011102904,0.001837817,0.032776841,0.000805315
11/24/2006,0.012994719,0.002073129,0.035102458,0.00085662
11/25/2006,0.012512203,0.002046109,0.032806461,0.000894627
11/26/2006,0.012383626,0.00176063,0.033686087,0.000954653
11/27/2006,0.013979546,0.00196099,0.038171063,0.000852617
11/28/2006,0.010409737,0.001604343,0.029648847,0.000827816
11/29/2006,0.00950119,0.001465466,0.027264733,0.000577726
11/30/2006,0.010439384,0.001581739,0.028806969,0.000751511
12/1/2006,0.009797532,0.001563792,0.02831333,0.000657883
12/2/2006,0.011114872,0.00178891,0.032489936,0.000783995
12/3/2006,0.011366672,0.001707276,0.033995816,0.000716581
12/4/2006,0.010361372,0.001379459,0.027410975,0.000655575
12/5/2006,0.00982415,0.001606642,0.029257441,0.000769516
12/6/2006,0.010317761,0.00150328,0.029069557,0.000573173
12/7/2006,0.009955337,0.001485928,0.028754783,0.000729905
12/8/2006,0.009402378,0.001411347,0.027034473,0.000624158
12/9/2006,0.010151967,0.001682547,0.028549061,0.000729253
12/10/2006,0.011138305,0.001523676,0.03076898,0.000756616
12/11/2006,0.013399086,0.001903333,0.035963881,0.000867849
12/12/2006,0.009438652,0.001592582,0.02877825,0.000704482
12/13/2006,0.0096116,0.001533857,0.027987629,0.000718466
12/14/2006,0.009852622,0.001582506,0.02851162,0.000655908
12/15/2006,0.009238403,0.00159377,0.02875724,0.000684552
12/16/2006,0.009703554,0.001709962,0.029622023,0.000867418
12/17/2006,0.011332464,0.001586135,0.031604996,0.000742222
12/18/2006,0.012464929,0.002008302,0.034487777,0.000795798
12/19/2006,0.009458392,0.001661728,0.029417935,0.00066442
12/20/2006,0.010335335,0.001679409,0.030391289,0.000714935
12/21/2006,0.009833792,0.001645669,0.028670024,0.000729658
12/22/2006,0.009762802,0.001700214,0.029261154,0.000743217
12/23/2006,0.009470055,0.001535086,0.027505386,0.000825026
12/24/2006,0.015092766,0.001883807,0.039757704,0.000831481
12/25/2006,0.012793771,0.002027956,0.03614518,0.000938378
12/26/2006,0.013480612,0.001995076,0.035556716,0.000986102
12/27/2006,0.010557974,0.001912543,0.03088647,0.000804264
12/28/2006,0.009681803,0.001616247,0.030299141,0.000760716
12/29/2006,0.011034773,0.001906868,0.033156945,0.000925127
12/30/2006,0.010821764,0.001759173,0.029120829,0.000683814
12/31/2006,0.012026267,0.001712574,0.033796505,0.000774303
1/1/2007,0.014600578,0.002272341,0.031870642,0.001117873
1/2/2007,0.013261997,0.002030663,0.036976263,0.000928806
1/3/2007,0.01116933,0.001706431,0.032008539,0.000779222
1/4/2007,0.011673153,0.001675224,0.031765144,0.000780751
1/5/2007,0.009955374,0.001536581,0.029724568,0.000665196
1/6/2007,0.010661291,0.00164634,0.029237371,0.000730089
1/7/2007,0.011767445,0.001620486,0.033429388,0.000807787
1/8/2007,0.013272916,0.002097068,0.036565858,0.000924162
1/9/2007,0.01070065,0.001639565,0.030066993,0.000721049
1/10/2007,0.011026079,0.001630449,0.029693849,0.000763559
1/11/2007,0.009681042,0.001501958,0.027466253,0.000665091
1/12/2007,0.010478222,0.001518122,0.029373628,0.000626746
1/13/2007,0.00974295,0.001624111,0.028002147,0.000754416
1/14/2007,0.011560503,0.001629992,0.032885431,0.000789384
1/15/2007,0.012934159,0.001960201,0.035501637,0.000839189
1/16/2007,0.012657064,0.001931881,0.032952409,0.000881217
1/17/2007,0.011614976,0.001713469,0.031977275,0.000756274
1/18/2007,0.009935104,0.001543315,0.028749673,0.000696666
1/19/2007,0.009900176,0.001530615,0.029152957,0.000606929
1/20/2007,0.009630728,0.001567839,0.027905415,0.000627105
1/21/2007,0.01245624,0.001717916,0.033425177,0.000758509
1/22/2007,0.010887981,0.001690508,0.031674268,0.000652098
1/23/2007,0.010349945,0.001597023,0.029177878,0.000678377
1/24/2007,0.009826541,0.001517538,0.029199575,0.000619787
1/25/2007,0.010166529,0.001532943,0.028062287,0.000687543
1/26/2007,0.010527257,0.001612342,0.029497129,0.000697785
1/27/2007,0.010453591,0.001608083,0.029490167,0.000717957
1/28/2007,0.011433747,0.001631722,0.03196311,0.000871543
1/29/2007,0.013860256,0.002050847,0.03673357,0.000811785
1/30/2007,0.010747585,0.001726234,0.03001855,0.00078055
1/31/2007,0.011200406,0.001683703,0.030718705,0.000748666
2/1/2007,0.010136923,0.001551082,0.028839531,0.000574985
2/2/2007,0.009819933,0.00155519,0.028706693,0.000612589
2/3/2007,0.010052763,0.001600525,0.027987594,0.000733237
2/4/2007,0.012412671,0.001762437,0.035374872,0.000892935
2/5/2007,0.014837592,0.002066641,0.037895695,0.000970246
2/6/2007,0.010208845,0.001594553,0.028890682,0.000728059
2/7/2007,0.010788716,0.001520522,0.0286836,0.000666914
2/8/2007,0.009879315,0.001607281,0.029224362,0.000657089
2/9/2007,0.010107648,0.001595058,0.029000813,0.000673999
2/10/2007,0.01123689,0.001719912,0.03022019,0.000853127
2/11/2007,0.010508791,0.001617299,0.031129658,0.00059523
2/12/2007,0.014460071,0.002074671,0.038214893,0.000888452
2/13/2007,0.011129504,0.001751541,0.031167437,0.000845794
2/14/2007,0.010130363,0.00166444,0.030055857,0.000716199
2/15/2007,0.010793713,0.001648894,0.02950871,0.000710954
2/16/2007,0.010749061,0.001618282,0.029451637,0.000652668
2/17/2007,0.01073928,0.001693766,0.029408865,0.000739863
2/18/2007,0.010179474,0.001541347,0.030216161,0.00074517
2/19/2007,0.012208918,0.001970329,0.034299189,0.000848419
2/20/2007,0.012844806,0.001938231,0.03318638,0.000917836
2/21/2007,0.010784664,0.001644581,0.030924956,0.000707217
2/22/2007,0.011117689,0.001766164,0.030592748,0.000759279
2/23/2007,0.009785732,0.001629192,0.028767693,0.000718615
2/24/2007,0.011247268,0.001771614,0.029902374,0.000749228
2/25/2007,0.011924628,0.001769516,0.033946777,0.00077247
2/26/2007,0.015455993,0.002071525,0.038563581,0.000897886
2/27/2007,0.009752829,0.001638986,0.028634949,0.000700907
2/28/2007,0.00942288,0.001487319,0.026865769,0.000668124
3/1/2007,0.010214242,0.001598894,0.029023497,0.000703742
3/2/2007,0.009470988,0.001586047,0.027693759,0.000672332
3/3/2007,0.010356227,0.001770239,0.029166796,0.000976881
3/4/2007,0.012171842,0.001773062,0.033915667,0.000738238
3/5/2007,0.013526678,0.001958809,0.035257886,0.00075795
3/6/2007,0.010493897,0.001707493,0.031909901,0.000736527
3/7/2007,0.00964762,0.001543783,0.02775057,0.000650161
3/8/2007,0.010390881,0.001621639,0.031270639,0.000665965
3/9/2007,0.010002746,0.001678585,0.029532274,0.000810164
3/10/2007,0.011508403,0.00174875,0.029486744,0.000771969
3/11/2007,0.011991744,0.001691986,0.033061467,0.000757615
3/12/2007,0.014464419,0.002022982,0.036778083,0.000900639
3/13/2007,0.011665997,0.001863564,0.033555934,0.000822061
3/14/2007,0.010015437,0.001494672,0.028338184,0.000597873
3/15/2007,0.010042819,0.00155802,0.028893329,0.000662107
3/16/2007,0.010468425,0.001625445,0.029332893,0.00078867
3/17/2007,0.010527522,0.00171894,0.029791132,0.000764944
3/18/2007,0.010975457,0.001517717,0.031016055,0.000657326
3/19/2007,0.015336754,0.002055891,0.03891213,0.000827207
3/20/2007,0.011329273,0.001716247,0.030858304,0.000739185
3/21/2007,0.011451282,0.001758194,0.032013863,0.000735842
3/22/2007,0.009029581,0.001422701,0.027567281,0.000583902
3/23/2007,0.009746603,0.001528298,0.030106174,0.000553666
3/24/2007,0.012288418,0.001845892,0.030700586,0.000796634
3/25/2007,0.013434714,0.001758973,0.03536885,0.000782557
3/26/2007,0.013667366,0.001882844,0.035500601,0.000794371
3/27/2007,0.010007619,0.001655796,0.030247498,0.000725187
3/28/2007,0.010670268,0.001593,0.03022646,0.000659438
3/29/2007,0.010330219,0.00157205,0.028670926,0.000739026
3/30/2007,0.010150845,0.001523198,0.028735705,0.000695467
3/31/2007,0.011799595,0.001825287,0.031359963,0.000841423
4/1/2007,0.011973944,0.00168985,0.033408519,0.000730142
4/2/2007,0.014558453,0.002119082,0.037496218,0.001012317
4/3/2007,0.011027223,0.001752061,0.031487321,0.000841728
4/4/2007,0.01233967,0.001813352,0.032707047,0.000845316
4/5/2007,0.011709616,0.001850056,0.03258287,0.000740987
4/6/2007,0.011316205,0.001747423,0.031646433,0.000786492
4/7/2007,0.010786791,0.001687653,0.03036868,0.00068562
4/8/2007,0.012000374,0.001711037,0.033757791,0.000778909
4/9/2007,0.015659356,0.002055959,0.037841721,0.000892239
4/10/2007,0.011673536,0.001791592,0.032273034,0.000761129
4/11/2007,0.010765741,0.001633398,0.030939838,0.000731602
4/12/2007,0.010517011,0.001590442,0.029942451,0.000618426
4/13/2007,0.01048104,0.001557357,0.029365835,0.000622074
4/14/2007,0.011539684,0.001828957,0.03077448,0.000871472
4/15/2007,0.009365356,0.001349366,0.028215121,0.000578198
4/16/2007,0.014065208,0.002037063,0.036610914,0.000846958
4/17/2007,0.010017598,0.001563948,0.028566756,0.000667048
4/18/2007,0.008682029,0.001497164,0.028344423,0.000678128
4/19/2007,0.008925817,0.001414561,0.027466357,0.000575605
4/20/2007,0.00876555,0.001342866,0.027187307,0.000552168
4/21/2007,0.010533946,0.001671336,0.029284342,0.000706146
4/22/2007,0.01013081,0.001486276,0.031032145,0.000826415
4/23/2007,0.013430738,0.001980082,0.035996908,0.000856055
4/24/2007,0.009957405,0.001628135,0.029045673,0.000726649
4/25/2007,0.010381064,0.00157833,0.030082673,0.000676551
4/26/2007,0.010571172,0.00156396,0.030566271,0.000590713
4/27/2007,0.010506855,0.001506339,0.029466083,0.000714706
4/28/2007,0.010907623,0.001658133,0.028839223,0.000728869
4/29/2007,0.011500151,0.001519664,0.03287718,0.000764091
4/30/2007,0.013650922,0.001904845,0.035153449,0.000838318
5/1/2007,0.010597206,0.001666717,0.031444864,0.000721224
5/2/2007,0.010067475,0.001613672,0.030317517,0.000717855
5/3/2007,0.010133259,0.001553654,0.029961646,0.000716386
5/4/2007,0.010046483,0.00154137,0.029924245,0.000645763
5/5/2007,0.011695395,0.001878741,0.032125921,0.000744474
5/6/2007,0.010655181,0.001562541,0.03177419,0.000746033
5/7/2007,0.013926111,0.001966751,0.037463245,0.000828449
5/8/2007,0.010993813,0.001717396,0.030620663,0.000806501
5/9/2007,0.010298429,0.001602058,0.029312412,0.000745608
5/10/2007,0.009728695,0.001517684,0.027790395,0.000593379
5/11/2007,0.009354296,0.001526381,0.02873028,0.000777387
5/12/2007,0.011038763,0.001773485,0.031065687,0.000889222
5/13/2007,0.011061071,0.001557548,0.032011071,0.000789574
5/14/2007,0.013487398,0.002060478,0.035744747,0.000939799
5/15/2007,0.009982189,0.001600225,0.029151349,0.000679346
5/16/2007,0.010430923,0.001594185,0.029671426,0.000670092
5/17/2007,0.010402059,0.001672647,0.030523403,0.000745151
5/18/2007,0.010558299,0.001519725,0.030847173,0.000601177
5/19/2007,0.011427321,0.001777263,0.030441725,0.000801041
5/20/2007,0.010358105,0.001474787,0.030601844,0.000650174
5/21/2007,0.014698302,0.002047772,0.037864483,0.001001908
5/22/2007,0.010977565,0.001729247,0.031689051,0.000686694
5/23/2007,0.011660494,0.001706697,0.030955133,0.000692261
5/24/2007,0.011006354,0.001669589,0.029997152,0.000719437
5/25/2007,0.011306192,0.001724394,0.030855071,0.000763603
5/26/2007,0.00998416,0.001710059,0.02887319,0.000669926
5/27/2007,0.011488633,0.001626337,0.031594686,0.000768546
5/28/2007,0.013859682,0.002014918,0.03729329,0.000767737
5/29/2007,0.0132256,0.002008855,0.036413998,0.000789725
5/30/2007,0.010976494,0.001715695,0.031616455,0.000784949
5/31/2007,0.010834564,0.001721552,0.030925521,0.000785312
6/1/2007,0.009884905,0.001548828,0.028196238,0.000663952
6/2/2007,0.010906336,0.001868449,0.031174809,0.000825023
6/3/2007,0.011162155,0.001531508,0.03111627,0.000692421
6/4/2007,0.013632676,0.002056031,0.037538465,0.000828362
6/5/2007,0.011581549,0.001652662,0.03178718,0.000643984
6/6/2007,0.010657704,0.001683865,0.030392961,0.000683079
6/7/2007,0.010289707,0.001525902,0.029494694,0.000648034
6/8/2007,0.010072182,0.001527163,0.028776332,0.000664298
6/9/2007,0.010761438,0.001697762,0.02996781,0.000784519
6/10/2007,0.011332278,0.001659005,0.033914814,0.000725854
6/11/2007,0.013364155,0.002041746,0.035550707,0.000989071
6/12/2007,0.010149229,0.001577732,0.029677102,0.000717265
6/13/2007,0.010688592,0.001611149,0.030296571,0.000625394
6/14/2007,0.009937353,0.001612861,0.028937047,0.000722405
6/15/2007,0.009715715,0.001568035,0.029060443,0.00067966
6/16/2007,0.011089043,0.001830043,0.030036949,0.000789858
6/17/2007,0.011448862,0.001626138,0.032064891,0.000787834
6/18/2007,0.013592521,0.002038396,0.037140722,0.000836305
6/19/2007,0.010481334,0.001722048,0.030421712,0.000804713
6/20/2007,0.008923175,0.001428262,0.026951361,0.000643528
6/21/2007,0.010678076,0.001741365,0.028367236,0.000699306
6/22/2007,0.010571635,0.001648803,0.029741531,0.000729329
6/23/2007,0.011125577,0.001922401,0.030267127,0.000832131
6/24/2007,0.009977768,0.001425132,0.028400309,0.000589112
6/25/2007,0.013175516,0.002089741,0.034125052,0.000799551
6/26/2007,0.010332589,0.001680499,0.028740575,0.000743209
6/27/2007,0.011733213,0.0018284,0.031047956,0.000769812
6/28/2007,0.010319404,0.001636168,0.028829142,0.000679803
6/29/2007,0.009384103,0.001379193,0.024527791,0.000664043
6/30/2007,0.011688559,0.001874807,0.032216525,0.000824144
7/1/2007,0.012542783,0.001743229,0.032892236,0.000827274
7/2/2007,0.012845434,0.001955501,0.034299601,0.000998947
7/3/2007,0.009865659,0.001669521,0.028446627,0.000770782
7/4/2007,0.011100249,0.001808024,0.030648929,0.000882179
7/5/2007,0.012912136,0.001813688,0.033850936,0.000802348
7/6/2007,0.012126029,0.001699119,0.029642485,0.000718513
7/7/2007,0.011993059,0.001886095,0.030318225,0.00079299
7/8/2007,0.011861036,0.001525066,0.031865113,0.000704518
7/9/2007,0.012924158,0.001937004,0.03782501,0.000788099
7/10/2007,0.011382307,0.001850272,0.033520519,0.000770933
7/11/2007,0.011100153,0.001577112,0.029556477,0.000734863
7/12/2007,0.011011868,0.001574824,0.029874762,0.000732005
7/13/2007,0.01070586,0.001586275,0.028589718,0.00068946
7/14/2007,0.01208065,0.001940927,0.030073669,0.000939812
7/15/2007,0.010284019,0.001417355,0.030090302,0.000670449
7/16/2007,0.014733185,0.001997397,0.035210335,0.000913299
7/17/2007,0.009924657,0.001643552,0.028456201,0.000712453
7/18/2007,0.010417963,0.001604101,0.02833888,0.00069071
7/19/2007,0.011099164,0.001747894,0.031366985,0.000791984
7/20/2007,0.009838744,0.001447528,0.02625078,0.000672487
7/21/2007,0.011679849,0.001801108,0.031047055,0.000781573
7/22/2007,0.014111655,0.001810089,0.03541994,0.000949662
7/23/2007,0.0170209,0.002164325,0.039030503,0.001021517
7/24/2007,0.011450578,0.001755806,0.031034488,0.000743285
7/25/2007,0.01140877,0.001743034,0.032478854,0.000677526
7/26/2007,0.011201075,0.001740197,0.030885321,0.000778945
7/27/2007,0.009674647,0.001596267,0.028254217,0.000683405
7/28/2007,0.011767907,0.001740966,0.030670355,0.000773642
7/29/2007,0.008928523,0.001353872,0.02675994,0.000622559
7/30/2007,0.015549837,0.002233814,0.039230267,0.000909162
7/31/2007,0.011412799,0.001762496,0.030136971,0.000794429
8/1/2007,0.010701468,0.001629417,0.029473977,0.00068073
8/2/2007,0.011567795,0.001852497,0.031642066,0.000832843
8/3/2007,0.011742103,0.001736599,0.031132402,0.000797881
8/4/2007,0.011077647,0.001797663,0.030525927,0.000852638
8/5/2007,0.011087705,0.001537166,0.031133828,0.000653391
8/6/2007,0.014260506,0.00206835,0.038183849,0.0008422
8/7/2007,0.011276378,0.001815293,0.030477636,0.000771178
8/8/2007,0.010776231,0.001817563,0.029618131,0.000869046
8/9/2007,0.011542242,0.001938881,0.03365388,0.000948291
8/10/2007,0.011715107,0.001756926,0.031115055,0.000719432
8/11/2007,0.010756466,0.001762576,0.029359681,0.000773948
8/12/2007,0.010077702,0.001557868,0.029757764,0.000747987
8/13/2007,0.013707247,0.002128587,0.037591942,0.000941752
8/14/2007,0.01154222,0.001756032,0.029413161,0.000811033
8/15/2007,0.012077514,0.001962781,0.032141724,0.000840406
8/16/2007,0.00963009,0.001738648,0.029580962,0.000716654
8/17/2007,0.008919407,0.001592437,0.028251473,0.000745556
8/18/2007,0.010947441,0.001931716,0.031808075,0.000736445
8/19/2007,0.012348482,0.001795984,0.035028847,0.000831298
8/20/2007,0.013224071,0.001979131,0.036666335,0.000839907
8/21/2007,0.010944994,0.001855248,0.0322351,0.00084681
8/22/2007,0.011497107,0.00181932,0.032456541,0.000786211
8/23/2007,0.010514713,0.001673519,0.029356154,0.000713918
8/24/2007,0.011128416,0.001858261,0.031824709,0.000644234
8/25/2007,0.011997081,0.001967095,0.031996693,0.000763161
8/26/2007,0.010905096,0.001616259,0.033147365,0.000663099
8/27/2007,0.015116163,0.002155926,0.038940608,0.000673259
8/28/2007,0.011847174,0.001879973,0.033478504,0.000843428
8/29/2007,0.010059459,0.001642016,0.02958216,0.000742399
8/30/2007,0.01182667,0.001756384,0.029290045,0.000684415
8/31/2007,0.011109256,0.001696237,0.030673572,0.000677431
9/1/2007,0.010853371,0.001753675,0.030273196,0.000768834
9/2/2007,0.011087306,0.001701879,0.03182694,0.000769246
9/3/2007,0.014472299,0.002054118,0.03740069,0.000867393
9/4/2007,0.012923142,0.001847746,0.033867027,0.000888194
9/5/2007,0.011132092,0.001807721,0.031298529,0.000882583
9/6/2007,0.012685991,0.001857702,0.031773616,0.00074259
9/7/2007,0.010991394,0.001695289,0.030295721,0.00073044
9/8/2007,0.012178022,0.001868649,0.029664463,0.000888551
9/9/2007,0.009724508,0.001449482,0.02882497,0.000646568
9/10/2007,0.013056092,0.001934088,0.036218326,0.000792237
9/11/2007,0.009762009,0.001560663,0.029688773,0.000659089
9/12/2007,0.010941224,0.001612485,0.029155217,0.000649579
9/13/2007,0.011983776,0.001868969,0.032981115,0.000795085
9/14/2007,0.012568209,0.001850996,0.034860394,0.000876771
9/15/2007,0.011236908,0.001780887,0.029378881,0.000767188
9/16/2007,0.011472019,0.001640592,0.032255302,0.000816481
9/17/2007,0.014868878,0.002051852,0.04026905,0.000773603
9/18/2007,0.010002751,0.001715887,0.028652823,0.00075026
9/19/2007,0.009982795,0.001693953,0.030108413,0.000650161
9/20/2007,0.009667847,0.001510085,0.027317389,0.00061176
9/21/2007,0.011233687,0.001807567,0.031047028,0.000651397
9/22/2007,0.00787257,0.001303055,0.022211786,0.000596722
9/23/2007,0.010686131,0.001558155,0.032060226,0.000593508
9/24/2007,0.01392467,0.001991479,0.038380792,0.00074606
9/25/2007,0.011149356,0.00172639,0.031210547,0.00069722
9/26/2007,0.010435952,0.00161043,0.028379411,0.000691087
9/27/2007,0.010217378,0.001628245,0.029592268,0.000623604
9/28/2007,0.010693049,0.001553954,0.028613348,0.00070118
9/29/2007,0.011008041,0.001757311,0.030090212,0.000731531
9/30/2007,0.010391757,0.00139974,0.029644962,0.000554119
10/1/2007,0.013993707,0.002058311,0.035875751,0.001047624
10/2/2007,0.010373334,0.001691542,0.028231499,0.000781441
10/3/2007,0.010336101,0.001617303,0.02857902,0.000758148
10/4/2007,0.011128123,0.001675211,0.028325536,0.000768142
10/5/2007,0.010171523,0.001565062,0.029038439,0.000650138
10/6/2007,0.010924146,0.001648359,0.027814072,0.0006624
10/7/2007,0.011787643,0.001624339,0.034001846,0.000759358
10/8/2007,0.015191947,0.002186853,0.038943146,0.000959262
10/9/2007,0.012269193,0.00195479,0.03289136,0.000909569
10/10/2007,0.011486551,0.001712136,0.029776729,0.000900263
10/11/2007,0.011556563,0.001744894,0.031129947,0.000916827
10/12/2007,0.011024321,0.001789577,0.031897386,0.000699102
10/13/2007,0.010923348,0.001800933,0.028914467,0.00089245
10/14/2007,0.010745647,0.001518528,0.030146262,0.000564459
10/15/2007,0.015168781,0.00218901,0.040161072,0.00091937
10/16/2007,0.010970201,0.001855043,0.031949962,0.000811792
10/17/2007,0.010287006,0.001569751,0.028462414,0.000643047
10/18/2007,0.010773266,0.001690212,0.03083783,0.000703084
10/19/2007,0.011172369,0.0017473,0.031733214,0.000703987
10/20/2007,0.010928658,0.001811541,0.030840404,0.000701038
10/21/2007,0.011334433,0.001534589,0.032668855,0.000701776
10/22/2007,0.012741466,0.001950515,0.036065183,0.000821001
10/23/2007,0.010168738,0.001667975,0.029397227,0.000682293
10/24/2007,0.009878065,0.001604212,0.029213761,0.000687568
10/25/2007,0.009505806,0.001447131,0.027636146,0.000575921
10/26/2007,0.009691916,0.001469264,0.029116406,0.000603504
10/27/2007,0.01135115,0.001699031,0.0294261,0.000809216
10/28/2007,0.011178427,0.001663932,0.033059785,0.000672866
10/29/2007,0.016134887,0.002158893,0.040624163,0.000967653
10/30/2007,0.011379207,0.001849964,0.032542767,0.000912862
10/31/2007,0.011674529,0.001709266,0.030359762,0.000738555
11/1/2007,0.009944762,0.00160081,0.029680122,0.00066742
11/2/2007,0.010724253,0.001648074,0.02956473,0.000648782
11/3/2007,0.010946504,0.001654475,0.02770151,0.000721825
11/4/2007,0.009286663,0.00138812,0.028693358,0.000586905
11/5/2007,0.013456375,0.001792948,0.034696605,0.000741375
11/6/2007,0.009854021,0.001705397,0.030247823,0.000704818
11/7/2007,0.010622594,0.001663857,0.02851084,0.00066331
11/8/2007,0.010532936,0.001724762,0.032049509,0.00071284
11/9/2007,0.009874744,0.001602374,0.028905315,0.00069362
11/10/2007,0.011529482,0.001887619,0.030520372,0.000827423
11/11/2007,0.012413463,0.001681495,0.034124149,0.000794289
11/12/2007,0.012774439,0.001984526,0.037565274,0.000888241
11/13/2007,0.011980798,0.001942373,0.033837752,0.000816166
11/14/2007,0.010703373,0.001732812,0.031585029,0.00078295
11/15/2007,0.010420333,0.001670324,0.028977199,0.000739058
11/16/2007,0.010645108,0.001624086,0.029864487,0.000680479
11/17/2007,0.010310506,0.001799656,0.03120083,0.000756209
11/18/2007,0.010291399,0.00156015,0.030962457,0.00057243
11/19/2007,0.01438904,0.002150022,0.039193141,0.001108894
11/20/2007,0.011190529,0.001812913,0.032951846,0.000790233
11/21/2007,0.011829095,0.001684772,0.029684931,0.000781196
11/22/2007,0.010675796,0.001828972,0.031763215,0.000833092
11/23/2007,0.012925965,0.002050702,0.03647901,0.000848746
11/24/2007,0.013492325,0.001966737,0.032249844,0.000874468
11/25/2007,0.011130214,0.00160314,0.033042069,0.000740312
11/26/2007,0.013108715,0.002030987,0.036812426,0.000823107
11/27/2007,0.009898783,0.001778145,0.030795294,0.000843347
11/28/2007,0.010993231,0.001716477,0.031019719,0.000859987
11/29/2007,0.010250829,0.001648957,0.030715584,0.000625804
11/30/2007,0.010283434,0.001695957,0.030720232,0.000672114
12/1/2007,0.013183976,0.001946392,0.032507222,0.000870195
12/2/2007,0.011052752,0.00155807,0.031789913,0.000675326
12/3/2007,0.012981918,0.001993711,0.038486178,0.000854471
12/4/2007,0.011256033,0.001796171,0.03074109,0.000808476
12/5/2007,0.009378813,0.001565774,0.027590274,0.000683903
12/6/2007,0.009975074,0.001578822,0.027385804,0.00066358
12/7/2007,0.009163876,0.001533239,0.027201225,0.000670662
12/8/2007,0.011921015,0.001968611,0.031494231,0.000859583
12/9/2007,0.01022154,0.001510193,0.030801972,0.000618883
12/10/2007,0.013100102,0.001921336,0.037018591,0.000876882
12/11/2007,0.010437361,0.001665643,0.030909757,0.0006497
12/12/2007,0.009337421,0.001575563,0.027251272,0.000786461
12/13/2007,0.010397755,0.001590289,0.029857441,0.000701516
12/14/2007,0.009464868,0.001535244,0.027492126,0.000649347
12/15/2007,0.009733896,0.001609702,0.028237544,0.000769574
12/16/2007,0.00949874,0.001386187,0.028631149,0.000695123
12/17/2007,0.013059738,0.001946809,0.035882386,0.000939591
12/18/2007,0.010473931,0.001771767,0.031387383,0.00082015
12/19/2007,0.010455707,0.001682407,0.028389032,0.000913623
12/20/2007,0.010153347,0.001634408,0.029643513,0.000739386
12/21/2007,0.01036541,0.00152716,0.028616446,0.000743009
12/22/2007,0.01036501,0.001815732,0.030842485,0.000822222
12/23/2007,0.009777334,0.001483926,0.030357627,0.000668404
12/24/2007,0.013475071,0.002036292,0.037231976,0.000896323
12/25/2007,0.013315131,0.002019156,0.036354883,0.001009804
12/26/2007,0.01290962,0.002083241,0.035933457,0.001029897
12/27/2007,0.011899018,0.001985923,0.032224734,0.0008735
12/28/2007,0.011328371,0.001879655,0.032251324,0.000789339
12/29/2007,0.011377677,0.001869855,0.030044075,0.000760761
12/30/2007,0.010599955,0.001439266,0.030576354,0.000669331
12/31/2007,0.013472918,0.001972288,0.037722629,0.000923685
1/1/2008,0.011812104,0.001992989,0.036389362,0.001071986
1/2/2008,0.014071472,0.002028969,0.038783943,0.000912594
1/3/2008,0.01110716,0.001634916,0.030266813,0.000723402
1/4/2008,0.01033741,0.001689177,0.030849732,0.000916041
1/5/2008,0.010656592,0.001780654,0.030765678,0.000764414
1/6/2008,0.010810538,0.001538253,0.033208393,0.00067976
1/7/2008,0.013329484,0.001834767,0.035440048,0.000757031
1/8/2008,0.009986475,0.001620138,0.029707975,0.000762632
1/9/2008,0.010049401,0.00161744,0.029993914,0.000827987
1/10/2008,0.010554164,0.001625636,0.029909863,0.00080286
1/11/2008,0.01125421,0.001737926,0.031335236,0.00082883
1/12/2008,0.01071212,0.001732909,0.029609064,0.000699058
1/13/2008,0.011914745,0.001578412,0.033356614,0.000635607
1/14/2008,0.014423065,0.002009652,0.034829209,0.000898205
1/15/2008,0.010550883,0.001671995,0.028680992,0.000648474
1/16/2008,0.010789246,0.001640571,0.028810732,0.00069448
1/17/2008,0.009996168,0.001625981,0.029482944,0.000655988
1/18/2008,0.010056835,0.001563081,0.028344265,0.000668758
1/19/2008,0.009720736,0.001585076,0.025724655,0.000778537
1/20/2008,0.010635445,0.001542839,0.031306433,0.000578036
1/21/2008,0.014605119,0.002177742,0.039056141,0.001023836
1/22/2008,0.011853156,0.00194209,0.03393819,0.00081618
1/23/2008,0.009973826,0.001568949,0.027840669,0.000697444
1/24/2008,0.011158604,0.001716017,0.032000756,0.000728936
1/25/2008,0.009655126,0.00150249,0.029170766,0.000638696
